ENSMUSG00000024831	ENSMUST00000119292	19	-1	3310924	3332979	Ighmbp2	protein_coding
ENSMUSG00000033033	ENSMUST00000035822	19	-1	47120262	47126733	Calhm2	protein_coding
ENSMUSG00000079258	ENSMUST00000111813	19	-1	47129348	47132693	Calhm1	protein_coding
ENSMUSG00000094219	ENSMUST00000178630	19	-1	47140048	47146203	Calhm3	protein_coding
ENSMUSG00000006435	ENSMUST00000111808	19	1	47167259	47247880	Neurl1a	protein_coding
ENSMUSG00000006435	ENSMUST00000235326	19	1	47167461	47232050	Neurl1a	protein_coding
ENSMUSG00000006435	ENSMUST00000235290	19	1	47167590	47229835	Neurl1a	protein_coding
ENSMUSG00000006435	ENSMUST00000111807	19	1	47217350	47247874	Neurl1a	protein_coding
ENSMUSG00000053617	ENSMUST00000081619	19	-1	47248613	47452840	Sh3pxd2a	protein_coding
ENSMUSG00000053617	ENSMUST00000237796	19	-1	47255352	47303190	Sh3pxd2a	protein_coding
ENSMUSG00000053617	ENSMUST00000111800	19	-1	47255392	47452686	Sh3pxd2a	protein_coding
ENSMUSG00000042694	ENSMUST00000049369	19	-1	47489472	47525558	Stn1	protein_coding
ENSMUSG00000042694	ENSMUST00000182808	19	-1	47495644	47525475	Stn1	protein_coding
ENSMUSG00000042694	ENSMUST00000182291	19	-1	47513146	47525946	Stn1	protein_coding
ENSMUSG00000042694	ENSMUST00000182714	19	-1	47524354	47525485	Stn1	protein_coding
ENSMUSG00000025060	ENSMUST00000026043	19	1	47568117	47633685	Slk	protein_coding
ENSMUSG00000025060	ENSMUST00000051691	19	1	47568458	47630894	Slk	protein_coding
ENSMUSG00000025060	ENSMUST00000239141	19	1	47616087	47624037	Slk	protein_coding
ENSMUSG00000025064	ENSMUST00000026045	19	-1	47634783	47680533	Col17a1	protein_coding
ENSMUSG00000025064	ENSMUST00000086923	19	-1	47634783	47680533	Col17a1	protein_coding
ENSMUSG00000025066	ENSMUST00000099353	19	1	47720121	47724027	Sfr1	protein_coding
ENSMUSG00000044948	ENSMUST00000160247	19	-1	47725296	47825821	Cfap43	protein_coding
ENSMUSG00000044948	ENSMUST00000161832	19	-1	47726045	47752019	Cfap43	protein_coding
ENSMUSG00000025068	ENSMUST00000026050	19	1	47843409	47853229	Gsto1	protein_coding
ENSMUSG00000025068	ENSMUST00000237121	19	1	47843469	47852766	Gsto1	protein_coding
ENSMUSG00000025069	ENSMUST00000235896	19	1	47853973	47874751	Gsto2	protein_coding
ENSMUSG00000025069	ENSMUST00000120645	19	1	47853984	47874763	Gsto2	protein_coding
ENSMUSG00000025069	ENSMUST00000237514	19	1	47854019	47873384	Gsto2	protein_coding
ENSMUSG00000025069	ENSMUST00000056159	19	1	47854206	47874763	Gsto2	protein_coding
ENSMUSG00000025069	ENSMUST00000238084	19	1	47854265	47874747	Gsto2	protein_coding
ENSMUSG00000025069	ENSMUST00000135016	19	1	47858701	47874737	Gsto2	protein_coding
ENSMUSG00000117975	ENSMUST00000095998	19	-1	47883041	47907738	Itprip	protein_coding
ENSMUSG00000117975	ENSMUST00000237029	19	-1	47886591	47907689	Itprip	protein_coding
ENSMUSG00000046585	ENSMUST00000238163	19	1	47926114	47932787	Cfap58	protein_coding
ENSMUSG00000046585	ENSMUST00000066308	19	1	47926151	48023826	Cfap58	protein_coding
ENSMUSG00000063434	ENSMUST00000078880	19	1	48194464	48793944	Sorcs3	protein_coding
ENSMUSG00000043531	ENSMUST00000209413	19	-1	50131737	50667084	Sorcs1	protein_coding
ENSMUSG00000043531	ENSMUST00000072685	19	-1	50131739	50667084	Sorcs1	protein_coding
ENSMUSG00000043531	ENSMUST00000211687	19	-1	50136098	50666923	Sorcs1	protein_coding
ENSMUSG00000043531	ENSMUST00000164039	19	-1	50136098	50667084	Sorcs1	protein_coding
ENSMUSG00000043531	ENSMUST00000211008	19	-1	50141130	50666923	Sorcs1	protein_coding
ENSMUSG00000043531	ENSMUST00000111756	19	-1	50141130	50666923	Sorcs1	protein_coding
ENSMUSG00000043531	ENSMUST00000209783	19	-1	50141391	50666923	Sorcs1	protein_coding
ENSMUSG00000035804	ENSMUST00000039652	19	1	52252735	52253914	Ins1	protein_coding
ENSMUSG00000025027	ENSMUST00000236008	19	-1	52920361	53020576	Xpnpep1	protein_coding
ENSMUSG00000025027	ENSMUST00000183274	19	-1	52931848	53026984	Xpnpep1	protein_coding
ENSMUSG00000025027	ENSMUST00000237294	19	-1	52979084	53020577	Xpnpep1	protein_coding
ENSMUSG00000025027	ENSMUST00000236058	19	-1	52979084	53023823	Xpnpep1	protein_coding
ENSMUSG00000025027	ENSMUST00000183108	19	-1	52979614	53028645	Xpnpep1	protein_coding
ENSMUSG00000025027	ENSMUST00000182097	19	-1	53000642	53026991	Xpnpep1	protein_coding
ENSMUSG00000025026	ENSMUST00000111741	19	1	53128874	53235830	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000235754	19	1	53128908	53234327	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000237301	19	1	53128934	53235371	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000238130	19	1	53128948	53234327	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000235133	19	1	53130005	53205366	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000237224	19	1	53130028	53234327	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000050096	19	1	53131187	53235639	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000237832	19	1	53131227	53234327	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000237430	19	1	53131405	53235518	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000237593	19	1	53131436	53215039	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000025999	19	1	53132428	53235830	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000235846	19	1	53170027	53234327	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000236296	19	1	53183384	53235518	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000237099	19	1	53186435	53220637	Add3	protein_coding
ENSMUSG00000025026	ENSMUST00000237153	19	1	53186477	53205261	Add3	protein_coding
ENSMUSG00000025025	ENSMUST00000003870	19	1	53298949	53361724	Mxi1	protein_coding
ENSMUSG00000025025	ENSMUST00000237480	19	1	53301497	53360891	Mxi1	protein_coding
ENSMUSG00000025025	ENSMUST00000111737	19	1	53317844	53361585	Mxi1	protein_coding
ENSMUSG00000025025	ENSMUST00000025998	19	1	53317889	53364241	Mxi1	protein_coding
ENSMUSG00000025025	ENSMUST00000237837	19	1	53317892	53320992	Mxi1	protein_coding
ENSMUSG00000025025	ENSMUST00000235880	19	1	53318127	53360891	Mxi1	protein_coding
ENSMUSG00000025025	ENSMUST00000236973	19	1	53318239	53360242	Mxi1	protein_coding
ENSMUSG00000025025	ENSMUST00000235201	19	1	53318839	53360378	Mxi1	protein_coding
ENSMUSG00000067085	ENSMUST00000086887	19	-1	53359997	53360197	Gm10197	protein_coding
ENSMUSG00000025024	ENSMUST00000025997	19	-1	53367827	53379009	Smndc1	protein_coding
ENSMUSG00000025024	ENSMUST00000237529	19	-1	53368311	53378472	Smndc1	protein_coding
ENSMUSG00000025024	ENSMUST00000236245	19	-1	53372898	53378720	Smndc1	protein_coding
ENSMUSG00000034765	ENSMUST00000038287	19	1	53517540	53530862	Dusp5	protein_coding
ENSMUSG00000071497	ENSMUST00000095978	19	-1	53576599	53577499	Nutf2-ps1	protein_coding
ENSMUSG00000024974	ENSMUST00000025930	19	1	53588829	53634264	Smc3	protein_coding
ENSMUSG00000043639	ENSMUST00000164202	19	1	53665737	53853811	Rbm20	protein_coding
ENSMUSG00000043639	ENSMUST00000162910	19	1	53781739	53802004	Rbm20	protein_coding
ENSMUSG00000024975	ENSMUST00000074371	19	1	53880662	53918282	Pdcd4	protein_coding
ENSMUSG00000024975	ENSMUST00000025931	19	1	53891730	53918291	Pdcd4	protein_coding
ENSMUSG00000024975	ENSMUST00000165617	19	1	53891847	53918284	Pdcd4	protein_coding
ENSMUSG00000084957	ENSMUST00000135402	19	-1	53918292	53933058	Bbip1	protein_coding
ENSMUSG00000084957	ENSMUST00000236885	19	-1	53919391	53932611	Bbip1	protein_coding
ENSMUSG00000084957	ENSMUST00000235688	19	-1	53919441	53932891	Bbip1	protein_coding
ENSMUSG00000084957	ENSMUST00000235348	19	-1	53919475	53932905	Bbip1	protein_coding
ENSMUSG00000084957	ENSMUST00000236370	19	-1	53919535	53932659	Bbip1	protein_coding
ENSMUSG00000084957	ENSMUST00000236098	19	-1	53919677	53932638	Bbip1	protein_coding
ENSMUSG00000024976	ENSMUST00000169861	19	1	53932737	54021298	Shoc2	protein_coding
ENSMUSG00000024976	ENSMUST00000025932	19	1	53933311	54021562	Shoc2	protein_coding
ENSMUSG00000024976	ENSMUST00000237908	19	1	53976604	54021564	Shoc2	protein_coding
ENSMUSG00000033717	ENSMUST00000036700	19	1	54032582	54037413	Adra2a	protein_coding
ENSMUSG00000033717	ENSMUST00000237285	19	1	54033691	54037411	Adra2a	protein_coding
ENSMUSG00000024978	ENSMUST00000235957	19	-1	55056068	55115648	Gpam	protein_coding
ENSMUSG00000024978	ENSMUST00000061856	19	-1	55058166	55087883	Gpam	protein_coding
ENSMUSG00000024978	ENSMUST00000237146	19	-1	55059073	55115635	Gpam	protein_coding
ENSMUSG00000024978	ENSMUST00000236422	19	-1	55079607	55115670	Gpam	protein_coding
ENSMUSG00000024979	ENSMUST00000154886	19	1	55169165	55178097	Tectb	protein_coding
ENSMUSG00000024979	ENSMUST00000120936	19	1	55169168	55183301	Tectb	protein_coding
ENSMUSG00000024979	ENSMUST00000025936	19	1	55169317	55184745	Tectb	protein_coding
ENSMUSG00000024979	ENSMUST00000124545	19	1	55178010	55183126	Tectb	protein_coding
ENSMUSG00000055523	ENSMUST00000069183	19	-1	55186531	55229668	Gucy2g	protein_coding
ENSMUSG00000024981	ENSMUST00000225551	19	1	55240370	55266534	Acsl5	protein_coding
ENSMUSG00000024981	ENSMUST00000043150	19	1	55241801	55286152	Acsl5	protein_coding
ENSMUSG00000024981	ENSMUST00000225454	19	1	55261302	55266871	Acsl5	protein_coding
ENSMUSG00000024981	ENSMUST00000224414	19	1	55282659	55284110	Acsl5	protein_coding
ENSMUSG00000024982	ENSMUST00000225495	19	-1	55285344	55304428	Zdhhc6	protein_coding
ENSMUSG00000024982	ENSMUST00000224897	19	-1	55286733	55304464	Zdhhc6	protein_coding
ENSMUSG00000024982	ENSMUST00000076891	19	-1	55286752	55304462	Zdhhc6	protein_coding
ENSMUSG00000024982	ENSMUST00000224291	19	-1	55289235	55304420	Zdhhc6	protein_coding
ENSMUSG00000024983	ENSMUST00000225529	19	1	55304727	55565433	Vti1a	protein_coding
ENSMUSG00000024983	ENSMUST00000223690	19	1	55304782	55615741	Vti1a	protein_coding
ENSMUSG00000024983	ENSMUST00000095950	19	1	55304783	55614993	Vti1a	protein_coding
ENSMUSG00000024985	ENSMUST00000111662	19	1	55730252	55921661	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000041717	19	1	55730252	55921684	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000111658	19	1	55730316	55921147	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000111659	19	1	55730490	55920641	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000153888	19	1	55730696	55920641	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000127233	19	1	55730699	55921663	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000061496	19	1	55730701	55921685	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000111656	19	1	55730764	55922086	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000111657	19	1	55730774	55920627	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000142291	19	1	55882966	55907398	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000111646	19	1	55883942	55921661	Tcf7l2	protein_coding
ENSMUSG00000024985	ENSMUST00000148666	19	1	55886741	55908036	Tcf7l2	protein_coding
ENSMUSG00000025075	ENSMUST00000078284	19	1	56275569	56308521	Habp2	protein_coding
ENSMUSG00000025075	ENSMUST00000095948	19	1	56276354	56309254	Habp2	protein_coding
ENSMUSG00000025075	ENSMUST00000166049	19	1	56276428	56308067	Habp2	protein_coding
ENSMUSG00000025075	ENSMUST00000163502	19	1	56300246	56304849	Habp2	protein_coding
ENSMUSG00000049134	ENSMUST00000167239	19	-1	56308467	56378443	Nrap	protein_coding
ENSMUSG00000049134	ENSMUST00000073536	19	-1	56308473	56378469	Nrap	protein_coding
ENSMUSG00000049134	ENSMUST00000040711	19	-1	56308533	56378467	Nrap	protein_coding
ENSMUSG00000049134	ENSMUST00000095947	19	-1	56308558	56378467	Nrap	protein_coding
ENSMUSG00000049134	ENSMUST00000166203	19	-1	56308627	56378309	Nrap	protein_coding
ENSMUSG00000025076	ENSMUST00000026062	19	1	56385561	56430776	Casp7	protein_coding
ENSMUSG00000025076	ENSMUST00000238892	19	1	56414117	56429332	Casp7	protein_coding
ENSMUSG00000035818	ENSMUST00000178590	19	1	56450072	56475157	Plekhs1	protein_coding
ENSMUSG00000035818	ENSMUST00000039666	19	1	56450072	56475157	Plekhs1	protein_coding
ENSMUSG00000035818	ENSMUST00000225909	19	1	56450088	56466921	Plekhs1	protein_coding
ENSMUSG00000025077	ENSMUST00000182276	19	-1	56517601	56536654	Dclre1a	protein_coding
ENSMUSG00000025077	ENSMUST00000182059	19	-1	56535290	56536458	Dclre1a	protein_coding
ENSMUSG00000025078	ENSMUST00000071423	19	1	56536693	56591935	Nhlrc2	protein_coding
ENSMUSG00000035283	ENSMUST00000038949	19	1	56710631	56713582	Adrb1	protein_coding
ENSMUSG00000035173	ENSMUST00000118592	19	-1	56775913	56810622	Ccdc186	protein_coding
ENSMUSG00000035173	ENSMUST00000135666	19	-1	56778963	56783587	Ccdc186	protein_coding
ENSMUSG00000035173	ENSMUST00000076085	19	-1	56779395	56802115	Ccdc186	protein_coding
ENSMUSG00000025081	ENSMUST00000111606	19	1	56814641	56858444	Tdrd1	protein_coding
ENSMUSG00000025081	ENSMUST00000078723	19	1	56814707	56858444	Tdrd1	protein_coding
ENSMUSG00000025081	ENSMUST00000121249	19	1	56814718	56858444	Tdrd1	protein_coding
ENSMUSG00000025081	ENSMUST00000111604	19	1	56819144	56858444	Tdrd1	protein_coding
ENSMUSG00000025082	ENSMUST00000026068	19	1	56862681	56900510	Vwa2	protein_coding
ENSMUSG00000025083	ENSMUST00000118800	19	-1	56900793	56996630	Afap1l2	protein_coding
ENSMUSG00000025083	ENSMUST00000111584	19	-1	56900793	56996642	Afap1l2	protein_coding
ENSMUSG00000025083	ENSMUST00000122359	19	-1	56900793	56996660	Afap1l2	protein_coding
ENSMUSG00000025083	ENSMUST00000148049	19	-1	56911972	56996660	Afap1l2	protein_coding
ENSMUSG00000025083	ENSMUST00000126964	19	-1	56918530	56989478	Afap1l2	protein_coding
ENSMUSG00000025083	ENSMUST00000225394	19	-1	56918689	56925670	Afap1l2	protein_coding
ENSMUSG00000025085	ENSMUST00000079360	19	-1	57021165	57204464	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111529	19	-1	57021322	57107441	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000104902	19	-1	57021699	57107441	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000099294	19	-1	57021706	57186063	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111559	19	-1	57024715	57227761	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111528	19	-1	57024850	57107439	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111526	19	-1	57024911	57107345	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111550	19	-1	57025116	57185888	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111558	19	-1	57025398	57228293	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111555	19	-1	57025436	57204397	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111546	19	-1	57025572	57185823	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111544	19	-1	57025614	57185928	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000111524	19	-1	57119038	57303343	Ablim1	protein_coding
ENSMUSG00000025085	ENSMUST00000133369	19	-1	57119278	57170740	Ablim1	protein_coding
ENSMUSG00000033478	ENSMUST00000036407	19	1	57349112	57378018	Fam160b1	protein_coding
ENSMUSG00000025086	ENSMUST00000026073	19	1	57441344	57479437	Trub1	protein_coding
ENSMUSG00000025086	ENSMUST00000026072	19	1	57441366	57474634	Trub1	protein_coding
ENSMUSG00000025086	ENSMUST00000238107	19	1	57441389	57472058	Trub1	protein_coding
ENSMUSG00000054843	ENSMUST00000077282	19	1	57599466	58121775	Atrnl1	protein_coding
ENSMUSG00000025089	ENSMUST00000026076	19	-1	58224036	58443830	Gfra1	protein_coding
ENSMUSG00000025089	ENSMUST00000129100	19	-1	58224044	58443024	Gfra1	protein_coding
ENSMUSG00000025089	ENSMUST00000169850	19	-1	58225124	58442898	Gfra1	protein_coding
ENSMUSG00000025089	ENSMUST00000152507	19	-1	58226594	58443733	Gfra1	protein_coding
ENSMUSG00000025089	ENSMUST00000138530	19	-1	58441767	58443438	Gfra1	protein_coding
ENSMUSG00000025089	ENSMUST00000131877	19	-1	58441784	58444341	Gfra1	protein_coding
ENSMUSG00000025089	ENSMUST00000123957	19	-1	58441853	58443052	Gfra1	protein_coding
ENSMUSG00000025089	ENSMUST00000135730	19	-1	58442756	58443593	Gfra1	protein_coding
ENSMUSG00000025090	ENSMUST00000235305	19	1	58500424	58541517	Ccdc172	protein_coding
ENSMUSG00000025090	ENSMUST00000069419	19	1	58500453	58541460	Ccdc172	protein_coding
ENSMUSG00000046008	ENSMUST00000057270	19	1	58658797	58670220	Pnlip	protein_coding
ENSMUSG00000046008	ENSMUST00000238108	19	1	58658838	58663597	Pnlip	protein_coding
ENSMUSG00000042179	ENSMUST00000048644	19	1	58717319	58732601	Pnliprp1	protein_coding
ENSMUSG00000042179	ENSMUST00000236445	19	1	58717424	58723366	Pnliprp1	protein_coding
ENSMUSG00000025091	ENSMUST00000026081	19	1	58748151	58765966	Pnliprp2	protein_coding
ENSMUSG00000026931	ENSMUST00000028299	19	-1	58774235	58782893	1700019N19Rik	protein_coding
ENSMUSG00000026931	ENSMUST00000166692	19	-1	58774428	58781715	1700019N19Rik	protein_coding
ENSMUSG00000025092	ENSMUST00000066285	19	-1	58784182	58849416	Hspa12a	protein_coding
ENSMUSG00000025092	ENSMUST00000238055	19	-1	58788114	58810553	Hspa12a	protein_coding
ENSMUSG00000025092	ENSMUST00000235263	19	-1	58808151	58849399	Hspa12a	protein_coding
ENSMUSG00000025092	ENSMUST00000237297	19	-1	58809468	58932086	Hspa12a	protein_coding
ENSMUSG00000048029	ENSMUST00000054280	19	1	58931857	58959851	Eno4	protein_coding
ENSMUSG00000048029	ENSMUST00000200910	19	1	58931857	58959853	Eno4	protein_coding
ENSMUSG00000048029	ENSMUST00000202382	19	1	58941609	58959849	Eno4	protein_coding
ENSMUSG00000041362	ENSMUST00000163821	19	-1	58961788	59064501	Shtn1	protein_coding
ENSMUSG00000041362	ENSMUST00000047511	19	-1	58961928	59064532	Shtn1	protein_coding
ENSMUSG00000006270	ENSMUST00000172821	19	-1	59154619	59158488	Vax1	protein_coding
ENSMUSG00000040901	ENSMUST00000065204	19	1	59207646	59225806	Kcnk18	protein_coding
ENSMUSG00000025094	ENSMUST00000026084	19	1	59249328	59284444	Slc18a2	protein_coding
ENSMUSG00000074746	ENSMUST00000099274	19	-1	59285610	59334212	Pdzd8	protein_coding
ENSMUSG00000043969	ENSMUST00000062216	19	1	59446804	59453789	Emx2	protein_coding
ENSMUSG00000043969	ENSMUST00000174353	19	1	59447951	59453785	Emx2	protein_coding
ENSMUSG00000040022	ENSMUST00000171986	19	-1	59891316	59932086	Rab11fip2	protein_coding
ENSMUSG00000040022	ENSMUST00000051996	19	-1	59892128	59931796	Rab11fip2	protein_coding
ENSMUSG00000040022	ENSMUST00000170819	19	-1	59895348	59931432	Rab11fip2	protein_coding
ENSMUSG00000057858	ENSMUST00000065286	19	-1	60187018	60215129	Fam204a	protein_coding
ENSMUSG00000057858	ENSMUST00000238054	19	-1	60187679	60215118	Fam204a	protein_coding
ENSMUSG00000045052	ENSMUST00000051277	19	-1	60455170	60456742	Prlhr	protein_coding
ENSMUSG00000033417	ENSMUST00000081790	19	-1	60513134	60569463	Cacul1	protein_coding
ENSMUSG00000033417	ENSMUST00000111460	19	-1	60515766	60569393	Cacul1	protein_coding
ENSMUSG00000033417	ENSMUST00000166712	19	-1	60517479	60569411	Cacul1	protein_coding
ENSMUSG00000072437	ENSMUST00000088237	19	1	60744425	60748352	Nanos1	protein_coding
ENSMUSG00000024991	ENSMUST00000025955	19	-1	60749555	60779081	Eif3a	protein_coding
ENSMUSG00000024991	ENSMUST00000238125	19	-1	60750277	60770628	Eif3a	protein_coding
